Checking the given root
-1.901e-08	
8.656	0.00147368	0.00150683
8.657	0.00147244	0.0015055
8.658	0.00147121	0.00150417
8.659	0.00146999	0.00150284
8.66	0.00146878	0.00150151
8.661	0.00146758	0.00150018
8.662	0.00146639	0.00149885
8.663	0.0014652	0.00149753
8.664	0.00146402	0.0014962
8.665	0.00146286	0.00149488
8.666	0.0014617	0.00149356
8.667	0.00146055	0.00149224
8.668	0.00145941	0.00149092
8.669	0.00145828	0.0014896
8.67	0.00145716	0.00148828
8.671	0.00145605	0.00148697
8.672	0.00145495	0.00148565
8.673	0.00145386	0.00148434
8.674	0.00145277	0.00148303
8.675	0.0014517	0.00148172
8.676	0.00145064	0.00148041
8.677	0.00144959	0.0014791
8.678	0.00144854	0.00147779
8.679	0.00144751	0.00147648
8.68	0.00144649	0.00147518
8.681	0.00144548	0.00147387
8.682	0.00144448	0.00147257
8.683	0.00144349	0.00147126
8.684	0.00144251	0.00146996
8.685	0.00144146	0.00146866
8.686	0.00143995	0.00146736
8.687	0.00143844	0.00146607
8.688	0.00143694	0.00146477
8.689	0.00143544	0.00146347
8.69	0.00143395	0.00146218
8.691	0.00143245	0.00146089
8.692	0.00143096	0.00145959
8.693	0.00142947	0.0014583
8.694	0.00142798	0.00145701
8.695	0.0014265	0.00145572
8.696	0.00142502	0.00145444
8.697	0.00142354	0.00145315
8.698	0.00142207	0.00145186
8.699	0.0014206	0.00145058
8.7	0.00141913	0.0014493
8.701	0.00141766	0.00144801
8.702	0.0014162	0.00144673
8.703	0.00141475	0.00144545
8.704	0.00141329	0.00144417
8.705	0.00141184	0.0014429
8.706	0.0014104	0.00144162
8.707	0.00140895	0.00144034
8.708	0.00140751	0.00143907
8.709	0.00140608	0.0014378
8.71	0.00140465	0.00143653
8.711	0.00140322	0.00143525
8.712	0.0014018	0.00143398
8.713	0.00140038	0.00143272
8.714	0.00139897	0.00143145
8.715	0.00139756	0.00143018
8.716	0.00139615	0.00142892
8.717	0.00139475	0.00142765
8.718	0.00139336	0.00142639
8.719	0.00139197	0.00142513
8.72	0.00139058	0.00142386
8.721	0.0013892	0.0014226
8.722	0.00138783	0.00142135
8.723	0.00138646	0.00142009
8.724	0.00138509	0.00141883
8.725	0.00138373	0.00141758
8.726	0.00138238	0.00141632
8.727	0.00138103	0.00141507
8.728	0.00137969	0.00141381
8.729	0.00137835	0.00141256
8.73	0.00137702	0.00141131
8.731	0.00137569	0.00141006
8.732	0.00137437	0.00140882
8.733	0.00137306	0.00140757
8.734	0.00137175	0.00140632
8.735	0.00137045	0.00140508
8.736	0.00136915	0.00140383
8.737	0.00136786	0.00140259
8.738	0.00136658	0.00140135
8.739	0.0013653	0.00140011
8.74	0.00136403	0.00139887
8.741	0.00136277	0.00139763
8.742	0.00136151	0.0013964
8.743	0.00136026	0.00139516
8.744	0.00135901	0.00139392
8.745	0.00135778	0.00139269
8.746	0.00135655	0.00139146
8.747	0.00135533	0.00139023
8.748	0.00135411	0.00138899
8.749	0.0013529	0.00138777
8.75	0.0013517	0.00138654
8.751	0.00135051	0.00138531
8.752	0.00134932	0.00138408
8.753	0.00134815	0.00138286
8.754	0.00134698	0.00138163
8.755	0.00134581	0.00138041
8.756	0.00134466	0.00137919
8.757	0.00134351	0.00137797
8.758	0.00134237	0.00137675
8.759	0.00134124	0.00137553
8.76	0.00134012	0.00137431
8.761	0.00133901	0.00137309
8.762	0.0013379	0.00137188
8.763	0.0013368	0.00137066
8.764	0.00133571	0.00136945
8.765	0.00133463	0.00136824
8.766	0.00133356	0.00136702
8.767	0.0013325	0.00136581
8.768	0.00133145	0.0013646
8.769	0.0013304	0.0013634
8.77	0.00132936	0.00136219
8.771	0.00132834	0.00136098
8.772	0.00132732	0.00135978
8.773	0.00132631	0.00135857
8.774	0.00132531	0.00135737
8.775	0.00132432	0.00135617
8.776	0.00132334	0.00135497
8.777	0.00132237	0.00135377
8.778	0.00132141	0.00135257
8.779	0.00132046	0.00135137
8.78	0.00131952	0.00135017
8.781	0.00131859	0.00134898
8.782	0.00131767	0.00134778
8.783	0.00131676	0.00134659
8.784	0.00131586	0.00134539
8.785	0.00131496	0.0013442
8.786	0.00131408	0.00134301
8.787	0.00131321	0.00134182
8.788	0.00131236	0.00134063
8.789	0.00131141	0.00133945
8.79	0.00131002	0.00133826
8.791	0.00130863	0.00133707
8.792	0.00130724	0.00133589
8.793	0.00130585	0.00133471
8.794	0.00130446	0.00133352
8.795	0.00130308	0.00133234
8.796	0.0013017	0.00133116
8.797	0.00130032	0.00132998
8.798	0.00129894	0.0013288
8.799	0.00129757	0.00132763
8.8	0.0012962	0.00132645
8.801	0.00129483	0.00132528
8.802	0.00129347	0.0013241
8.803	0.00129211	0.00132293
8.804	0.00129075	0.00132176
8.805	0.0012894	0.00132059
8.806	0.00128805	0.00131942
8.807	0.0012867	0.00131825
8.808	0.00128536	0.00131708
8.809	0.00128402	0.00131591
8.81	0.00128268	0.00131474
8.811	0.00128135	0.00131358
8.812	0.00128002	0.00131242
8.813	0.00127869	0.00131125
8.814	0.00127737	0.00131009
8.815	0.00127606	0.00130893
8.816	0.00127474	0.00130777
8.817	0.00127343	0.00130661
8.818	0.00127213	0.00130545
8.819	0.00127083	0.0013043
8.82	0.00126953	0.00130314
8.821	0.00126824	0.00130199
8.822	0.00126696	0.00130083
8.823	0.00126568	0.00129968
8.824	0.0012644	0.00129853
8.825	0.00126313	0.00129738
8.826	0.00126186	0.00129623
8.827	0.0012606	0.00129508
8.828	0.00125934	0.00129393
8.829	0.00125809	0.00129278
8.83	0.00125684	0.00129164
8.831	0.0012556	0.00129049
8.832	0.00125437	0.00128935
8.833	0.00125314	0.00128821
8.834	0.00125191	0.00128706
8.835	0.0012507	0.00128592
8.836	0.00124948	0.00128478
8.837	0.00124828	0.00128364
8.838	0.00124707	0.00128251
8.839	0.00124588	0.00128137
8.84	0.00124469	0.00128023
8.841	0.00124351	0.0012791
8.842	0.00124233	0.00127796
8.843	0.00124116	0.00127683
8.844	0.00124	0.0012757
8.845	0.00123884	0.00127457
8.846	0.00123769	0.00127344
8.847	0.00123654	0.00127231
8.848	0.00123541	0.00127118
8.849	0.00123427	0.00127005
8.85	0.00123315	0.00126893
8.851	0.00123203	0.0012678
8.852	0.00123092	0.00126668
8.853	0.00122982	0.00126556
8.854	0.00122873	0.00126443
8.855	0.00122764	0.00126331
8.856	0.00122656	0.00126219
8.857	0.00122548	0.00126107
8.858	0.00122442	0.00125996
8.859	0.00122336	0.00125884
8.86	0.00122231	0.00125772
8.861	0.00122127	0.00125661
8.862	0.00122023	0.00125549
8.863	0.0012192	0.00125438
8.864	0.00121818	0.00125327
8.865	0.00121717	0.00125216
8.866	0.00121617	0.00125104
8.867	0.00121518	0.00124994
8.868	0.00121419	0.00124883
8.869	0.00121321	0.00124772
8.87	0.00121224	0.00124661
8.871	0.00121128	0.00124551
8.872	0.00121033	0.0012444
8.873	0.00120939	0.0012433
8.874	0.00120845	0.0012422
8.875	0.00120753	0.00124109
8.876	0.00120661	0.00123999
8.877	0.00120571	0.00123889
8.878	0.00120481	0.0012378
8.879	0.00120392	0.0012367
8.88	0.00120304	0.0012356
8.881	0.00120217	0.0012345
8.882	0.00120131	0.00123341
8.883	0.00120046	0.00123232
8.884	0.00119962	0.00123122
8.885	0.00119879	0.00123013
8.886	0.00119796	0.00122904
8.887	0.00119715	0.00122795
8.888	0.00119635	0.00122686
8.889	0.00119556	0.00122577
8.89	0.00119478	0.00122468
8.891	0.00119401	0.0012236
8.892	0.00119325	0.00122251
8.893	0.0011925	0.00122143
8.894	0.00119176	0.00122034
8.895	0.00119058	0.00121926
8.896	0.00118929	0.00121818
8.897	0.00118801	0.0012171
8.898	0.00118672	0.00121602
8.899	0.00118544	0.00121494
8.9	0.00118416	0.00121386
8.901	0.00118288	0.00121278
8.902	0.0011816	0.00121171
8.903	0.00118033	0.00121063
8.904	0.00117906	0.00120956
8.905	0.00117779	0.00120849
8.906	0.00117653	0.00120741
8.907	0.00117526	0.00120634
8.908	0.001174	0.00120527
8.909	0.00117275	0.0012042
8.91	0.0011715	0.00120313
8.911	0.00117025	0.00120207
8.912	0.001169	0.001201
8.913	0.00116776	0.00119993
8.914	0.00116652	0.00119887
8.915	0.00116528	0.0011978
8.916	0.00116405	0.00119674
8.917	0.00116282	0.00119568
8.918	0.0011616	0.00119462
8.919	0.00116038	0.00119356
8.92	0.00115916	0.0011925
8.921	0.00115795	0.00119144
8.922	0.00115674	0.00119038
8.923	0.00115554	0.00118933
8.924	0.00115434	0.00118827
8.925	0.00115314	0.00118722
8.926	0.00115195	0.00118616
8.927	0.00115077	0.00118511
8.928	0.00114958	0.00118406
8.929	0.00114841	0.00118301
8.93	0.00114723	0.00118196
8.931	0.00114607	0.00118091
8.932	0.0011449	0.00117986
8.933	0.00114375	0.00117881
8.934	0.00114259	0.00117777
8.935	0.00114145	0.00117672
8.936	0.0011403	0.00117568
8.937	0.00113917	0.00117463
8.938	0.00113804	0.00117359
8.939	0.00113691	0.00117255
8.94	0.00113579	0.00117151
8.941	0.00113467	0.00117047
8.942	0.00113356	0.00116943
8.943	0.00113246	0.00116839
8.944	0.00113136	0.00116735
8.945	0.00113027	0.00116632
8.946	0.00112918	0.00116528
8.947	0.00112811	0.00116425
8.948	0.00112703	0.00116321
8.949	0.00112596	0.00116218
8.95	0.0011249	0.00116115
8.951	0.00112385	0.00116012
8.952	0.0011228	0.00115909
8.953	0.00112176	0.00115806
8.954	0.00112072	0.00115703
8.955	0.0011197	0.001156
8.956	0.00111867	0.00115498
8.957	0.00111766	0.00115395
8.958	0.00111665	0.00115293
8.959	0.00111565	0.0011519
8.96	0.00111466	0.00115088
8.961	0.00111367	0.00114986
8.962	0.00111269	0.00114884
8.963	0.00111172	0.00114782
8.964	0.00111076	0.0011468
8.965	0.0011098	0.00114578
8.966	0.00110885	0.00114476
8.967	0.00110791	0.00114374
8.968	0.00110698	0.00114273
8.969	0.00110605	0.00114171
8.97	0.00110513	0.0011407
8.971	0.00110422	0.00113969
8.972	0.00110332	0.00113867
8.973	0.00110243	0.00113766
8.974	0.00110154	0.00113665
8.975	0.00110067	0.00113564
8.976	0.0010998	0.00113463
8.977	0.00109894	0.00113363
8.978	0.00109809	0.00113262
8.979	0.00109724	0.00113161
8.98	0.00109641	0.00113061
8.981	0.00109558	0.0011296
8.982	0.00109477	0.0011286
8.983	0.00109396	0.0011276
8.984	0.00109316	0.0011266
8.985	0.00109237	0.0011256
8.986	0.00109159	0.0011246
8.987	0.00109082	0.0011236
8.988	0.00109006	0.0011226
8.989	0.00108931	0.0011216
8.99	0.00108857	0.0011206
8.991	0.00108783	0.00111961
8.992	0.00108711	0.00111861
8.993	0.0010864	0.00111762
8.994	0.00108569	0.00111663
8.995	0.001085	0.00111564
8.996	0.00108432	0.00111464
8.997	0.00108364	0.00111365
8.998	0.00108298	0.00111266
8.999	0.00108233	0.00111168
9	0.00108168	0.00111069
9.001	0.00108105	0.0011097
9.002	0.00107987	0.00110872
9.003	0.00107867	0.00110773
9.004	0.00107748	0.00110675
9.005	0.00107629	0.00110576
9.006	0.00107511	0.00110478
9.007	0.00107392	0.0011038
9.008	0.00107274	0.00110282
9.009	0.00107156	0.00110184
9.01	0.00107038	0.00110086
9.011	0.00106921	0.00109988
9.012	0.00106804	0.0010989
9.013	0.00106687	0.00109793
9.014	0.00106571	0.00109695
9.015	0.00106454	0.00109598
9.016	0.00106338	0.001095
9.017	0.00106223	0.00109403
9.018	0.00106108	0.00109306
9.019	0.00105993	0.00109209
9.02	0.00105878	0.00109111
9.021	0.00105764	0.00109014
9.022	0.0010565	0.00108918
9.023	0.00105536	0.00108821
9.024	0.00105423	0.00108724
9.025	0.0010531	0.00108627
9.026	0.00105198	0.00108531
9.027	0.00105086	0.00108434
9.028	0.00104974	0.00108338
9.029	0.00104863	0.00108242
9.03	0.00104752	0.00108146
9.031	0.00104642	0.00108049
9.032	0.00104532	0.00107953
9.033	0.00104422	0.00107857
9.034	0.00104313	0.00107762
9.035	0.00104204	0.00107666
9.036	0.00104096	0.0010757
9.037	0.00103989	0.00107474
9.038	0.00103881	0.00107379
9.039	0.00103775	0.00107283
9.04	0.00103668	0.00107188
9.041	0.00103563	0.00107093
9.042	0.00103457	0.00106998
9.043	0.00103353	0.00106902
9.044	0.00103248	0.00106807
9.045	0.00103145	0.00106712
9.046	0.00103042	0.00106618
9.047	0.00102939	0.00106523
9.048	0.00102837	0.00106428
9.049	0.00102735	0.00106333
9.05	0.00102634	0.00106239
9.051	0.00102534	0.00106144
9.052	0.00102434	0.0010605
9.053	0.00102335	0.00105956
9.054	0.00102237	0.00105862
9.055	0.00102139	0.00105767
9.056	0.00102041	0.00105673
9.057	0.00101944	0.00105579
9.058	0.00101848	0.00105486
9.059	0.00101753	0.00105392
9.06	0.00101658	0.00105298
9.061	0.00101564	0.00105204
9.062	0.0010147	0.00105111
9.063	0.00101378	0.00105017
9.064	0.00101285	0.00104924
9.065	0.00101194	0.00104831
9.066	0.00101103	0.00104737
9.067	0.00101013	0.00104644
9.068	0.00100924	0.00104551
9.069	0.00100835	0.00104458
9.07	0.00100747	0.00104365
9.071	0.0010066	0.00104273
9.072	0.00100573	0.0010418
9.073	0.00100488	0.00104087
9.074	0.00100403	0.00103995
9.075	0.00100318	0.00103902
9.076	0.00100235	0.0010381
9.077	0.00100152	0.00103717
9.078	0.0010007	0.00103625
9.079	0.000999894	0.00103533
9.08	0.000999092	0.00103441
9.081	0.000998297	0.00103349
9.082	0.000997511	0.00103257
9.083	0.000996733	0.00103165
9.084	0.000995963	0.00103073
9.085	0.000995201	0.00102982
9.086	0.000994449	0.0010289
9.087	0.000993704	0.00102798
9.088	0.000992969	0.00102707
9.089	0.000992242	0.00102616
9.09	0.000991524	0.00102524
9.091	0.000990815	0.00102433
9.092	0.000990115	0.00102342
9.093	0.000989424	0.00102251
9.094	0.000988742	0.0010216
9.095	0.000988069	0.00102069
9.096	0.000987406	0.00101978
9.097	0.000986752	0.00101888
9.098	0.000986107	0.00101797
9.099	0.000985472	0.00101706
9.1	0.000984847	0.00101616
9.101	0.000984231	0.00101525
9.102	0.000983625	0.00101435
9.103	0.000983029	0.00101345
9.104	0.000982443	0.00101255
9.105	0.000981867	0.00101165
9.106	0.000981301	0.00101075
9.107	0.000980746	0.00100985
9.108	0.0009802	0.00100895
9.109	0.000979665	0.00100805
9.11	0.000978697	0.00100715
9.111	0.000977593	0.00100626
9.112	0.000976492	0.00100536
9.113	0.000975392	0.00100447
9.114	0.000974295	0.00100357
9.115	0.0009732	0.00100268
9.116	0.000972108	0.00100179
9.117	0.000971018	0.0010009
9.118	0.00096993	0.00100001
9.119	0.000968846	0.000999116
9.12	0.000967764	0.000998227
9.121	0.000966684	0.000997338
9.122	0.000965608	0.000996451
9.123	0.000964534	0.000995564
9.124	0.000963464	0.000994678
9.125	0.000962397	0.000993793
9.126	0.000961333	0.000992908
9.127	0.000960272	0.000992024
9.128	0.000959214	0.000991141
9.129	0.00095816	0.000990259
9.13	0.000957109	0.000989378
9.131	0.000956062	0.000988497
9.132	0.000955018	0.000987617
9.133	0.000953978	0.000986738
9.134	0.000952942	0.00098586
9.135	0.000951909	0.000984982
9.136	0.000950881	0.000984106
9.137	0.000949856	0.00098323
9.138	0.000948836	0.000982354
9.139	0.00094782	0.00098148
9.14	0.000946808	0.000980606
9.141	0.0009458	0.000979733
9.142	0.000944796	0.000978861
9.143	0.000943797	0.00097799
9.144	0.000942803	0.000977119
9.145	0.000941813	0.000976249
9.146	0.000940827	0.00097538
9.147	0.000939847	0.000974512
9.148	0.000938871	0.000973644
9.149	0.0009379	0.000972777
9.15	0.000936934	0.000971911
9.151	0.000935973	0.000971046
9.152	0.000935018	0.000970181
9.153	0.000934067	0.000969318
9.154	0.000933122	0.000968454
9.155	0.000932182	0.000967592
9.156	0.000931247	0.000966731
9.157	0.000930318	0.00096587
9.158	0.000929394	0.00096501
9.159	0.000928476	0.000964151
9.16	0.000927564	0.000963292
9.161	0.000926658	0.000962434
9.162	0.000925757	0.000961577
9.163	0.000924862	0.000960721
9.164	0.000923974	0.000959866
9.165	0.000923091	0.000959011
9.166	0.000922215	0.000958157
9.167	0.000921345	0.000957304
9.168	0.000920481	0.000956451
9.169	0.000919624	0.000955599
9.17	0.000918773	0.000954748
9.171	0.000917928	0.000953898
9.172	0.000917091	0.000953049
9.173	0.00091626	0.0009522
9.174	0.000915436	0.000951352
9.175	0.000914618	0.000950505
9.176	0.000913808	0.000949658
9.177	0.000913004	0.000948812
9.178	0.000912208	0.000947967
9.179	0.000911419	0.000947123
9.18	0.000910637	0.000946279
9.181	0.000909862	0.000945436
9.182	0.000909095	0.000944594
9.183	0.000908336	0.000943753
9.184	0.000907583	0.000942912
9.185	0.000906839	0.000942073
9.186	0.000906102	0.000941233
9.187	0.000905373	0.000940395
9.188	0.000904652	0.000939557
9.189	0.000903939	0.00093872
9.19	0.000903234	0.000937884
9.191	0.000902536	0.000937049
9.192	0.000901848	0.000936214
9.193	0.000901167	0.00093538
9.194	0.000900495	0.000934547
9.195	0.000899831	0.000933714
9.196	0.000899175	0.000932882
9.197	0.000898528	0.000932051
9.198	0.00089789	0.000931221
9.199	0.000897261	0.000930391
9.2	0.00089664	0.000929562
9.201	0.000896028	0.000928734
9.202	0.000895426	0.000927907
9.203	0.000894832	0.00092708
9.204	0.000894247	0.000926254
9.205	0.000893672	0.000925429
9.206	0.000893106	0.000924604
9.207	0.000892549	0.000923781
9.208	0.000892001	0.000922958
9.209	0.000891463	0.000922135
9.21	0.000890935	0.000921314
9.211	0.000890417	0.000920493
9.212	0.000889908	0.000919672
9.213	0.000889409	0.000918853
9.214	0.00088892	0.000918034
9.215	0.00088844	0.000917216
9.216	0.000887971	0.000916399
9.217	0.000887513	0.000915582
9.218	0.000887064	0.000914766
9.219	0.000886568	0.000913951
9.22	0.000885547	0.000913137
9.221	0.000884528	0.000912323
9.222	0.000883511	0.00091151
9.223	0.000882496	0.000910698
9.224	0.000881483	0.000909886
9.225	0.000880473	0.000909075
9.226	0.000879466	0.000908265
9.227	0.00087846	0.000907455
9.228	0.000877458	0.000906647
9.229	0.000876458	0.000905839
9.23	0.00087546	0.000905031
9.231	0.000874466	0.000904225
9.232	0.000873474	0.000903419
9.233	0.000872485	0.000902614
9.234	0.000871499	0.000901809
9.235	0.000870517	0.000901005
9.236	0.000869537	0.000900202
9.237	0.000868561	0.0008994
9.238	0.000867588	0.000898598
9.239	0.000866618	0.000897797
9.24	0.000865652	0.000896997
9.241	0.000864689	0.000896197
9.242	0.00086373	0.000895398
9.243	0.000862775	0.0008946
9.244	0.000861823	0.000893803
9.245	0.000860875	0.000893006
9.246	0.000859931	0.00089221
9.247	0.000858991	0.000891415
9.248	0.000858055	0.00089062
9.249	0.000857123	0.000889826
9.25	0.000856195	0.000889033
9.251	0.000855271	0.00088824
9.252	0.000854352	0.000887448
9.253	0.000853437	0.000886657
9.254	0.000852526	0.000885867
9.255	0.000851621	0.000885077
9.256	0.000850719	0.000884288
9.257	0.000849823	0.000883499
9.258	0.000848931	0.000882712
9.259	0.000848044	0.000881925
9.26	0.000847161	0.000881138
9.261	0.000846284	0.000880353
9.262	0.000845412	0.000879568
9.263	0.000844545	0.000878783
9.264	0.000843683	0.000878
9.265	0.000842827	0.000877217
9.266	0.000841976	0.000876435
9.267	0.00084113	0.000875653
9.268	0.00084029	0.000874873
9.269	0.000839455	0.000874092
9.27	0.000838626	0.000873313
9.271	0.000837802	0.000872534
9.272	0.000836985	0.000871756
9.273	0.000836173	0.000870979
9.274	0.000835367	0.000870202
9.275	0.000834568	0.000869426
9.276	0.000833774	0.000868651
9.277	0.000832987	0.000867876
9.278	0.000832205	0.000867102
9.279	0.00083143	0.000866329
9.28	0.000830662	0.000865556
9.281	0.0008299	0.000864784
9.282	0.000829144	0.000864013
9.283	0.000828395	0.000863242
9.284	0.000827653	0.000862472
9.285	0.000826918	0.000861703
9.286	0.000826189	0.000860935
9.287	0.000825468	0.000860167
9.288	0.000824753	0.000859399
9.289	0.000824045	0.000858633
9.29	0.000823345	0.000857867
9.291	0.000822651	0.000857102
9.292	0.000821966	0.000856337
9.293	0.000821287	0.000855573
9.294	0.000820616	0.00085481
9.295	0.000819952	0.000854048
9.296	0.000819296	0.000853286
9.297	0.000818648	0.000852525
9.298	0.000818007	0.000851764
9.299	0.000817375	0.000851005
9.3	0.00081675	0.000850245
9.301	0.000816133	0.000849487
9.302	0.000815524	0.000848729
9.303	0.000814923	0.000847972
9.304	0.000814331	0.000847215
9.305	0.000813747	0.00084646
9.306	0.000813171	0.000845704
9.307	0.000812604	0.00084495
9.308	0.000812045	0.000844196
9.309	0.000811495	0.000843443
9.31	0.000810953	0.00084269
9.311	0.00081042	0.000841939
9.312	0.000809896	0.000841187
9.313	0.000809381	0.000840437
9.314	0.000808875	0.000839687
9.315	0.000808378	0.000838938
9.316	0.00080789	0.000838189
9.317	0.000807412	0.000837441
9.318	0.000806942	0.000836694
9.319	0.000806482	0.000835948
9.32	0.000806032	0.000835202
9.321	0.000805591	0.000834456
9.322	0.000805159	0.000833712
9.323	0.000804737	0.000832968
9.324	0.000804325	0.000832225
9.325	0.000803923	0.000831482
9.326	0.000803531	0.00083074
9.327	0.000803149	0.000829999
9.328	0.000802777	0.000829258
9.329	0.000802415	0.000828518
9.33	0.000802063	0.000827778
9.331	0.000801131	0.00082704
9.332	0.00080019	0.000826302
9.333	0.000799251	0.000825564
9.334	0.000798315	0.000824827
9.335	0.000797381	0.000824091
9.336	0.000796449	0.000823356
9.337	0.000795519	0.000822621
9.338	0.000794592	0.000821887
9.339	0.000793668	0.000821153
9.34	0.000792746	0.00082042
9.341	0.000791827	0.000819688
9.342	0.000790911	0.000818956
9.343	0.000789997	0.000818225
9.344	0.000789086	0.000817495
9.345	0.000788179	0.000816765
9.346	0.000787274	0.000816036
9.347	0.000786372	0.000815308
9.348	0.000785474	0.00081458
9.349	0.000784579	0.000813853
9.35	0.000783687	0.000813127
9.351	0.000782799	0.000812401
9.352	0.000781914	0.000811676
9.353	0.000781032	0.000810951
9.354	0.000780154	0.000810227
9.355	0.00077928	0.000809504
9.356	0.00077841	0.000808781
9.357	0.000777543	0.000808059
9.358	0.000776681	0.000807338
9.359	0.000775822	0.000806617
9.36	0.000774967	0.000805897
9.361	0.000774116	0.000805177
9.362	0.00077327	0.000804459
9.363	0.000772428	0.00080374
9.364	0.00077159	0.000803023
9.365	0.000770756	0.000802306
9.366	0.000769927	0.00080159
9.367	0.000769103	0.000800874
9.368	0.000768283	0.000800159
9.369	0.000767468	0.000799444
9.37	0.000766657	0.000798731
9.371	0.000765852	0.000798017
9.372	0.000765051	0.000797305
9.373	0.000764255	0.000796593
9.374	0.000763464	0.000795882
9.375	0.000762679	0.000795171
9.376	0.000761898	0.000794461
9.377	0.000761123	0.000793752
9.378	0.000760353	0.000793043
9.379	0.000759589	0.000792335
9.38	0.00075883	0.000791627
9.381	0.000758076	0.00079092
9.382	0.000757328	0.000790214
9.383	0.000756586	0.000789508
9.384	0.00075585	0.000788803
9.385	0.000755119	0.000788099
9.386	0.000754395	0.000787395
9.387	0.000753676	0.000786692
